,expiration_timestamp,option_type,instrument_name,strike,underlying_price,underlying_index,timestamp,stats,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,index_price,greeks,estimated_delivery_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv
255,1590739200000,put,BTC-29MAY20-8500-P,8500.0,9086.4,SYN.BTC-29MAY20,1590103321666,"{'volume': 183.8, 'price_change': 13.8889, 'low': 0.015, 'high': 0.0325}",open,0.02,549.6,0.0035,0.053,0.02220797,87.07,0.0205,0.0,9084.35,"{'vega': 4.29591, 'theta': -25.41278, 'rho': -0.54232, 'gamma': 0.0003, 'delta': -0.2738}",9084.35,19473345287,"[[0.0215, 10.5], [0.021, 20.0], [0.02, 24.0], [0.019, 0.5], [0.017, 1.5], [0.014, 17.0], [0.013, 0.1], [0.009, 2.0], [0.006, 0.1], [0.001, 1.7], [0.0005, 10.1]]",85.58,0.0215,10.5,0.023,23.7,"[[0.023, 23.7], [0.024, 43.0], [0.025, 1.5], [0.05, 1.0], [0.054, 0.1], [0.06, 1.0], [0.07, 1.0], [0.09, 10.0], [0.12, 20.0], [0.133, 2.0], [0.14, 11.0], [0.15, 20.2], [0.2, 0.1]]",88.75
256,1601020800000,put,BTC-25SEP20-11000-P,11000.0,9180.23,BTC-25SEP20,1590103321976,"{'volume': 1.0, 'price_change': 0.0, 'low': 0.2995, 'high': 0.2995}",open,0.3,194.1,0.26,0.4095,0.3310177,85.5,0.2995,0.0,9084.35,"{'vega': 21.42347, 'theta': -7.24765, 'rho': -27.77655, 'gamma': 9e-05, 'delta': -0.54299}",9084.35,19456968403,"[[0.2, 0.1], [0.0055, 2.0]]",17.46,0.2,0.1,0.45,0.5,"[[0.45, 0.5], [0.9, 1.0]]",136.41
257,1590220800000,put,BTC-23MAY20-9875-P,9875.0,9084.74,SYN.BTC-23MAY20,1590103322672,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.0555,0.125,0.08843419,87.84,,0.0,9084.46,"{'vega': 0.68737, 'theta': -22.20315, 'rho': -0.34699, 'gamma': 0.00025, 'delta': -0.93686}",9084.46,19471446707,[],0.0,0.0,0.0,0.0,0.0,[],0.0
258,1590220800000,call,BTC-23MAY20-9500-C,9500.0,9084.74,SYN.BTC-23MAY20,1590103322675,"{'volume': 113.3, 'price_change': -73.5294, 'low': 0.0035, 'high': 0.0185}",open,,87.1,0.0005,0.023,0.00386884,73.64,0.0045,0.0,9084.46,"{'vega': 1.37934, 'theta': -35.1474, 'rho': 0.05471, 'gamma': 0.00061, 'delta': 0.16554}",9084.46,19473345282,"[[0.003, 43.0], [0.0025, 0.4], [0.0015, 0.1], [0.0005, 0.1]]",67.66,0.003,43.0,0.0045,7.5,"[[0.0045, 7.5], [0.0055, 11.2]]",77.69
259,1591344000000,put,BTC-5JUN20-10250-P,10250.0,9088.55,SYN.BTC-5JUN20,1590103323682,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.1055,0.193,0.1473767,76.47,,0.0,9084.35,"{'vega': 5.5614, 'theta': -14.80811, 'rho': -3.25627, 'gamma': 0.00022, 'delta': -0.76333}",9084.35,19473318225,[],0.0,0.0,0.0,0.7425,2.0,"[[0.7425, 2.0]]",500.0
260,1591344000000,call,BTC-5JUN20-8000-C,8000.0,9088.55,SYN.BTC-5JUN20,1590103323922,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,,0.0,0.1075,0.1845,0.14579827,94.73,,0.0,9084.35,"{'vega': 5.33476, 'theta': -17.59704, 'rho': 2.26836, 'gamma': 0.00017, 'delta': 0.78021}",9084.35,19473327004,[],0.0,0.0,0.0,0.3985,11.5,"[[0.3985, 11.5]]",467.44
261,1590220800000,call,BTC-23MAY20-9875-C,9875.0,9084.74,SYN.BTC-23MAY20,1590103324687,"{'volume': 0.2, 'price_change': -37.5, 'low': 0.0025, 'high': 0.004}",open,,0.2,0.0005,0.016,0.00144189,87.85,0.0025,0.0,9084.47,"{'vega': 0.68751, 'theta': -13.09917, 'rho': 0.02089, 'gamma': 0.00025, 'delta': 0.06316}",9084.47,19473331706,"[[0.001, 12.0], [0.0005, 15.0]]",81.45,0.001,12.0,0.002,35.0,"[[0.002, 35.0], [0.0025, 12.0], [0.005, 0.5], [0.0135, 0.1]]",94.61
262,1590220800000,call,BTC-23MAY20-9625-C,9625.0,9084.74,SYN.BTC-23MAY20,1590103324687,"{'volume': 36.8, 'price_change': -30.0, 'low': 0.003, 'high': 0.01}",open,,14.6,0.0005,0.0195,0.00268247,78.06,0.0035,0.0,9084.47,"{'vega': 1.09142, 'theta': -24.3695, 'rho': 0.03879, 'gamma': 0.00045, 'delta': 0.11729}",9084.47,19473337739,"[[0.002, 23.9], [0.001, 0.1], [0.0005, 0.1]]",72.04,0.002,23.9,0.0035,10.7,"[[0.0035, 10.7], [0.0045, 10.0], [0.006, 0.5], [0.0085, 0.1]]",84.5
263,1593158400000,call,BTC-26JUN20-2500-C,2500.0,9094.55,BTC-26JUN20,1590103325701,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.74,0.0,0.711,0.7405,0.72583053,172.17,,0.0,9084.27,"{'vega': 0.31317, 'theta': -0.76245, 'rho': 2.3829, 'gamma': 0.0, 'delta': 0.99629}",9084.27,19460584945,"[[0.3695, 0.1]]",0.0,0.3695,0.1,0.0,0.0,[],0.0
264,1601020800000,call,BTC-25SEP20-6000-C,6000.0,9180.18,BTC-25SEP20,1590103325701,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.43,145.5,0.3635,0.456,0.40816679,98.53,0.45,0.0,9084.27,"{'vega': 12.76353, 'theta': -4.97641, 'rho': 13.94529, 'gamma': 4e-05, 'delta': 0.84695}",9084.27,19472555056,"[[0.378, 7.0], [0.003, 10.0]]",75.2,0.378,7.0,0.432,7.0,"[[0.432, 7.0], [0.5, 0.1], [0.85, 2.3], [0.9, 0.1]]",115.15
265,1590134400000,call,BTC-22MAY20-6750-C,6750.0,9084.37,SYN.BTC-22MAY20,1590103326706,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.29,0.2,0.2345,0.2785,0.2569821,134.18,0.23,0.0,9084.38,"{'vega': 0.0, 'theta': 0.0, 'rho': 0.06652, 'gamma': 0.0, 'delta': 1.0}",9084.38,19461283446,"[[0.1475, 0.1], [0.01, 0.1], [0.0005, 0.5]]",0.0,0.1475,0.1,0.32,0.2,"[[0.32, 0.2]]",500.0
266,1590134400000,put,BTC-22MAY20-11750-P,11750.0,9084.37,SYN.BTC-22MAY20,1590103326705,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.24,0.0,0.256,0.333,0.29340153,106.97,,0.0,9084.38,"{'vega': 0.0, 'theta': 0.0, 'rho': -0.1158, 'gamma': 0.0, 'delta': -1.0}",9084.38,19460504082,[],0.0,0.0,0.0,0.0,0.0,[],0.0
